category,published_at,source,text,title,url,preprocessed_text,sentiment_neg,sentiment_pos,sentiment_neutral,sentiment,sentiment_group,ORG_entities,GPE_entities
general,2023-06-26T10:34:05+00:00,4-traders,"(marketscreener.com) Atlas Lithium Corporation , a leading mineral exploration company, is pleased to announce that on June 21, 2023, the State of Minas Gerais in Brazil provided the Company with written notice granting its Neves lithium project priority status for review of its environmental permitting and licensing. Atlas Lithium believes that this development...https://www.marketscreener.com/quote/stock/ATLAS-LITHIUM-CORPORATION-120795033/news/ATLAS-LITHIUM-GRANTED-PRIORITY-REVIEW-FOR-NEVES-PROJECT-PERMITTING-Form-8-K-44186317/?utm_medium=RSS&utm_content=20230626",ATLAS LITHIUM : GRANTED PRIORITY REVIEW FOR NEVES PROJECT PERMITTING - Form 8-K,https://www.marketscreener.com/quote/stock/ATLAS-LITHIUM-CORPORATION-120795033/news/ATLAS-LITHIUM-GRANTED-PRIORITY-REVIEW-FOR-NEVES-PROJECT-PERMITTING-Form-8-K-44186317/?utm_medium=RSS&utm_content=20230626,"['marketscreenercom', 'atlas', 'lithium', 'corporation', 'leading', 'mineral', 'exploration', 'company', 'pleased', 'announce', 'june', '21', '2023', 'state', 'mina', 'gerais', 'brazil', 'provided', 'company', 'written', 'notice', 'granting', 'neve', 'lithium', 'project', 'priority', 'status', 'review', 'environmental', 'permitting', 'licensing', 'atlas', 'lithium', 'belief', 'development']",0.0,0.182,0.818,0.7269,Positive,[],['brazil']
general,2023-06-25T04:26:14+00:00,cyprus-mail,"Lithium producers are growing anxious that delays in mine permitting, staffing shortages and inflation may hinder their ability to supply enough of the battery metal to meet the world&#8217;s aggressive electrification timelines. Once a niche metal used primarily in ceramics and pharmaceuticals, lithium is now one of the world&#8217;s most...",Lithium producers warn global supplies may not meet electric vehicle demand,https://cyprus-mail.com/2023/06/25/lithium-producers-warn-global-supplies-may-not-meet-electric-vehicle-demand/,"['thium', 'producer', 'growing', 'anxious', 'delay', 'mine', 'permitting', 'staffing', 'shortage', 'inflation', 'may', 'hinder', 'ability', 'supply', 'enough', 'battery', 'metal', 'meet', 'world8217s', 'aggressive', 'electrification', 'timeline', 'niche', 'metal', 'used', 'primarily', 'ceramic', 'pharmaceutical', 'lithium', 'one', 'world8217s']",0.214,0.108,0.678,-0.4404,Negative,[],['world8217s']
general,2023-06-06T12:02:08+00:00,4-traders,"(marketscreener.com) VANCOUVER, British Columbia, June 6, 2023 /PRNewswire/ -- Oz Lithium Corporation &nbsp; . Oz Lithium is pleased to announce that it has submitted an Environmental Impact Report to initiate a complete study of the Laguna Santa Mar&iacute;a Soda Ash Mine. The property will undergo a detailed environmental assessment as part of the company's...https://www.marketscreener.com/quote/stock/OZ-LITHIUM-CORPORATION-119074458/news/Oz-Lithium-Submits-Environmental-Impact-Report-and-Advances-Environmental-Impact-Study-with-VES-Surv-44049959/?utm_medium=RSS&utm_content=20230606",Oz Lithium Submits Environmental Impact Report and Advances Environmental Impact Study with VES Survey and Sampling Program,https://www.marketscreener.com/quote/stock/OZ-LITHIUM-CORPORATION-119074458/news/Oz-Lithium-Submits-Environmental-Impact-Report-and-Advances-Environmental-Impact-Study-with-VES-Surv-44049959/?utm_medium=RSS&utm_content=20230606,"['marketscreenercom', 'vancouver', 'british', 'columbia', 'june', '6', '2023', 'prnewswire', 'oz', 'lithium', 'corporation', 'nbsp', 'oz', 'lithium', 'pleased', 'announce', 'submitted', 'environmental', 'impact', 'report', 'initiate', 'complete', 'study', 'laguna', 'santa', 'mariacutea', 'soda', 'ash', 'mine', 'property', 'undergo', 'detailed', 'environmental', 'assessment', 'part', 'company']",0.0,0.079,0.921,0.4404,Positive,[],[]
general,2023-06-03T08:14:45+00:00,americanbankingnews,Zentek (NASDAQ:ZTEK) vs. Atlas Lithium (NASDAQ:ATLX) Head-To-Head Survey,Zentek (NASDAQ:ZTEK) vs. Atlas Lithium (NASDAQ:ATLX) Head-To-Head Survey,https://www.americanbankingnews.com/2023/06/03/zentek-nasdaqztek-vs-atlas-lithium-nasdaqatlx-head-to-head-survey.html,"['zentek', 'nasdaqztek', 'v', 'atlas', 'lithium', 'nasdaqatlx', 'headtohead', 'survey']",0.0,0.0,1.0,0.0,Neutral,['nasdaqztek v atlas'],[]
general,2023-06-27T04:43:22+00:00,mymotherlode,A U.S. appeals court is considering challenges to a huge lithium mine in Nevada that pits environmentalists and Native Americans against President Joe Biden’s plans to combat climate change,"Court to hear appeal over Biden-backed Nevada lithium mine opposed by tribes, environmentalists",https://www.mymotherlode.com/news/national/us-government/3144859/court-to-hear-appeal-over-biden-backed-nevada-lithium-mine-opposed-by-tribes-environmentalists.html,"['u', 'appeal', 'court', 'considering', 'challenge', 'huge', 'lithium', 'mine', 'nevada', 'pit', 'environmentalist', 'native', 'american', 'president', 'joe', 'biden', '’', 'plan', 'combat', 'climate', 'change']",0.109,0.164,0.727,0.0516,Positive,[],[]
general,2023-06-08T07:08:03+00:00,4-traders,"(marketscreener.com) &bull; Increased Land Position in Known Lithium Discovery Area &bull; Lithium and Tellurium Exploration Planning Underway VANCOUVER, BC June 8, 2023 - CAT Strategic Metals Corporation announces that consulting geologists Rick Redfern and Patrick Laforest are on-site conducting work on the Company's Gold...https://www.marketscreener.com/quote/stock/CAT-STRATEGIC-METALS-CORP-54785941/news/CAT-Strategic-Metals-STAKES-MORE-GROUND-AROUND-ITS-GOLD-JACKPOT-PROPERTY-LITHIUM-TARGETS-ARE-TOP-44068069/?utm_medium=RSS&utm_content=20230608",CAT Strategic Metals : STAKES MORE GROUND AROUND ITS GOLD JACKPOT PROPERTY; LITHIUM TARGETS ARE TOP PRIORITIES WITH A GEOLOGICAL TEAM ON-SITE TO INITIATE COMPREHENSIVE WORK PROGRAM PLANNING,https://www.marketscreener.com/quote/stock/CAT-STRATEGIC-METALS-CORP-54785941/news/CAT-Strategic-Metals-STAKES-MORE-GROUND-AROUND-ITS-GOLD-JACKPOT-PROPERTY-LITHIUM-TARGETS-ARE-TOP-44068069/?utm_medium=RSS&utm_content=20230608,"['marketscreenercom', 'bull', 'increased', 'land', 'position', 'known', 'lithium', 'discovery', 'area', 'bull', 'lithium', 'tellurium', 'exploration', 'planning', 'underway', 'vancouver', 'bc', 'june', '8', '2023', 'cat', 'strategic', 'metal', 'corporation', 'announces', 'consulting', 'geologist', 'rick', 'redfern', 'patrick', 'laforest', 'onsite', 'conducting', 'work', 'company', 'gold']",0.0,0.108,0.892,0.4588,Positive,[],[]
general,2023-06-26T18:45:26+00:00,bostonherald,"John Goodenough, who shared the 2019 Nobel Prize in chemistry for his work developing the lithium-ion battery that transformed technology with rechargeable power for devices ranging from cellphones, computers and pacemakers to electric cars, has died at 100. His death was announced Monday by the University of Texas where he was on the faculty for nearly 40 years. Goodenough was 97 when he shared the Nobel Prize with M. Stanley Whittingham and Akira Yoshino. Goodenough was the oldest Nobel winner in history.","John Goodenough, a Nobel Prize-winning co-creator of the revolutionary lithium battery, dies at 100",https://www.bostonherald.com/2023/06/26/john-goodenough-a-nobel-prize-winning-co-creator-of-the-revolutionary-lithium-battery-dies-at-100/,"['john', 'goodenough', 'shared', '2019', 'nobel', 'prize', 'chemistry', 'work', 'developing', 'lithiumion', 'battery', 'transformed', 'technology', 'rechargeable', 'power', 'device', 'ranging', 'cellphone', 'computer', 'pacemaker', 'electric', 'car', 'died', '100', 'death', 'announced', 'monday', 'university', 'texas', 'faculty', 'nearly', '40', 'year', 'goodenough', '97', 'shared', 'nobel', 'prize', 'stanley', 'whittingham', 'akira', 'yoshino', 'goodenough', 'oldest', 'nobel', 'winner', 'history']",0.12,0.242,0.638,0.7717,Positive,[],['texas']
general,2023-06-26T11:53:20+00:00,wral,Firefighters in Gaston County are responding to a three-alarm fire that broke out at a Bessemer City lithium plant overnight Monday.,Lithium plant fire shuts down highway in Gaston County,https://www.wral.com/lithium-plant-fire-shuts-down-highway-in-gaston-county/20928233/,"['firefighter', 'gaston', 'county', 'responding', 'threealarm', 'fire', 'broke', 'bessemer', 'city', 'lithium', 'plant', 'overnight', 'monday']",0.321,0.0,0.679,-0.6369,Negative,[],[]
general,2023-06-26T08:48:02+00:00,4-traders,"(marketscreener.com) Following several months of tests, the first samples of battery-grade lithium hydroxide from the Beauvoir quarry have been produced. The trials were carried out in external laboratories equipped with the requisite technical skills and material. &quot;The goal was to demonstrate the process for producing battery-grade lithium...https://www.marketscreener.com/quote/stock/IMERYS-4660/news/EMILI-Imerys-produces-the-first-laboratory-samples-of-lithium-hydroxide-44185656/?utm_medium=RSS&utm_content=20230626",EMILI: Imerys produces the first laboratory samples of lithium hydroxide,https://www.marketscreener.com/quote/stock/IMERYS-4660/news/EMILI-Imerys-produces-the-first-laboratory-samples-of-lithium-hydroxide-44185656/?utm_medium=RSS&utm_content=20230626,"['marketscreenercom', 'following', 'several', 'month', 'test', 'first', 'sample', 'batterygrade', 'lithium', 'hydroxide', 'beauvoir', 'quarry', 'produced', 'trial', 'carried', 'external', 'laboratory', 'equipped', 'requisite', 'technical', 'skill', 'material', 'quotthe', 'goal', 'demonstrate', 'process', 'producing', 'batterygrade', 'lithium']",0.0,0.0,1.0,0.0,Neutral,[],[]
general,2023-06-04T23:50:48+00:00,resourceinvestingnews,SensOre Ltd (ASX: S3N) (“SensOre” or the “Company”) is pleased to advise that it has identified pegmatite or pegmatite geochemistry signatures on 3 of 4 joint venture projects during early field reconnaissance programs. Similar positive results have been experienced on a further six targets currently undergoing target evaluation. HighlightsSensOre has identified lithium fertile pegmatite signatures on 3 of 4 joint-venture targets where initial fieldwork has commenced.Anomalous lithium and lithium index pathfinder elements identified in ultrafine soil sample and pXRF geochemical analysis...,Pegmatites Identified On Lithium Joint-Venture AI Targets,https://investingnews.com.au/pegmatites-identified-on-lithium-joint-venture-ai-targets,"['sensore', 'ltd', 'asx', 's3n', '“', 'sensore', '”', '“', 'company', '”', 'pleased', 'advise', 'identified', 'pegmatite', 'pegmatite', 'geochemistry', 'signature', '3', '4', 'joint', 'venture', 'project', 'early', 'field', 'reconnaissance', 'program', 'similar', 'positive', 'result', 'experienced', 'six', 'target', 'currently', 'undergoing', 'target', 'evaluation', 'highlightssensore', 'identified', 'lithium', 'fertile', 'pegmatite', 'signature', '3', '4', 'jointventure', 'target', 'initial', 'fieldwork', 'commencedanomalous', 'lithium', 'lithium', 'index', 'pathfinder', 'element', 'identified', 'ultrafine', 'soil', 'sample', 'pxrf', 'geochemical', 'analysis']",0.0,0.113,0.887,0.7579,Positive,['sensore ltd asx'],[]
general,2023-06-06T06:02:47+00:00,counterpunch,"Nuclear fusion is far, far too expensive to provide energy “too cheap to meter” during upcoming decades.  Not only is tritium (costing $30,000 per gram) necessary to start the initial reaction, reactors must be lined with expensive lithium.  Equipment to make the tiny event happen is enormous, requiring space equal to three football fields.  The complexity of the system requires twice as many employees – 1000 for fusion vs. 500 for a fission reactor.  This helps explain why original cost projections of $6.3 billion mushroomed to DOE’s current estimate of $65 billion. MoreThe post...",Nuclear Fusion: Eternal Energy = Eternal Damnation,https://www.counterpunch.org/2023/06/06/nuclear-fusion-eternal-energy-eternal-damnation/,"['uclear', 'fusion', 'far', 'far', 'expensive', 'provide', 'energy', '“', 'cheap', 'meter', '”', 'upcoming', 'decade', 'tritium', 'costing', '30000', 'per', 'gram', 'necessary', 'start', 'initial', 'reaction', 'reactor', 'must', 'lined', 'expensive', 'lithium', 'equipment', 'make', 'tiny', 'event', 'happen', 'enormous', 'requiring', 'space', 'equal', 'three', 'football', 'field', 'complexity', 'system', 'requires', 'twice', 'many', 'employee', '–', '1000', 'fusion', 'v', '500', 'fission', 'reactor', 'help', 'explain', 'original', 'cost', 'projection', '63', 'billion', 'mushroomed', 'doe', '’', 'current', 'estimate', '65', 'billion', 'morethe', 'post']",0.0,0.106,0.894,0.7269,Positive,[],[]
general,2023-06-28T14:45:06+00:00,4-traders,"(marketscreener.com) Vancouver, British Columbia, June 27, 2023 - Lithium One Metals Inc. announces that it has entered into an agreement with X-Media Inc. SEZC , whereby X-Media will provide marketing and public relations services to the Company for an initial term of six months for total consideration of US$490,000, payable in monthly installments. The...https://www.marketscreener.com/quote/stock/NORRIS-LITHIUM-INC-139248453/news/Norris-Lithium-Lithium-One-Engages-X-Media-44214925/?utm_medium=RSS&utm_content=20230628",Norris Lithium : Lithium One Engages X-Media,https://www.marketscreener.com/quote/stock/NORRIS-LITHIUM-INC-139248453/news/Norris-Lithium-Lithium-One-Engages-X-Media-44214925/?utm_medium=RSS&utm_content=20230628,"['marketscreenercom', 'vancouver', 'british', 'columbia', 'june', '27', '2023', 'lithium', 'one', 'metal', 'inc', 'announces', 'entered', 'agreement', 'xmedia', 'inc', 'sezc', 'whereby', 'xmedia', 'provide', 'marketing', 'public', 'relation', 'service', 'company', 'initial', 'term', 'six', 'month', 'total', 'consideration', 'us490000', 'payable', 'monthly', 'installment']",0.0,0.086,0.914,0.4939,Positive,['xmedia inc sezc whereby'],[]
general,2023-06-06T06:55:23+00:00,resourceinvestingnews,"CleanTech Lithium PLC (AIM:CTL, Frankfurt:T2N, OTCQX:CTLHF), an exploration and development company advancing next-generation sustainable lithium projects in Chile for the EV transition, shares the latest operations update and latest supportive commentary from the Chilean government. CTL remains in positive dialogue with Chilean Government representatives, following recent announcements on Chile's National Lithium Strategy, as the Company continues to progress its projects towards production of battery grade 'green' lithium, through Direct Lithium Extraction (""DLE""). Laguna VerdeLV02 re-...",Laguna Verde Records Assays up to 417mg/L - Additional Wells at Francisco Basin to Upgrade Resource Estimate,https://investingnews.com/laguna-verde-records-assays-up-to-417mgl-additional-wells-at-francisco-basin-to-upgrade-resource-estimate/,"['cleantech', 'lithium', 'plc', 'aimctl', 'frankfurtt2n', 'otcqxctlhf', 'exploration', 'development', 'company', 'advancing', 'nextgeneration', 'sustainable', 'lithium', 'project', 'chile', 'ev', 'transition', 'share', 'latest', 'operation', 'update', 'latest', 'supportive', 'commentary', 'chilean', 'government', 'ctl', 'remains', 'positive', 'dialogue', 'chilean', 'government', 'representative', 'following', 'recent', 'announcement', 'chile', 'national', 'lithium', 'strategy', 'company', 'continues', 'progress', 'project', 'towards', 'production', 'battery', 'grade', 'green', 'lithium', 'direct', 'lithium', 'extraction', 'dle', 'laguna', 'verdelv02']",0.0,0.199,0.801,0.8934,Positive,"['cleantech lithium plc', 'verdelv02']",[]
general,2023-06-28T13:45:42+00:00,resourceinvestingnews,"GMV Minerals (TSXV:GMV, OTCQB:GMVMF) is a well-established junior gold development company that shifted its focus knowing that current lithium production simply cannot keep up with soaring demand, unless there is an exponential increase in available supply. GMV intends to explore the Daisy Creek lithium project, located in Lander County, Nevada, to assess its potential for expansion prior to development. Daisy Creek was first identified as a rich potential source of lithium in the 1980s after high-grade lithium was noted to have been likely contained in lithium-bearing clay found in altered...",GMV Minerals: Leveraging a Potentially Rich Lithium Asset in Nevada,https://investingnews.com/gmv-minerals-leveraging-a-potentially-rich-lithium-asset-in-nevada/,"['gmv', 'mineral', 'tsxvgmv', 'otcqbgmvmf', 'wellestablished', 'junior', 'gold', 'development', 'company', 'shifted', 'focus', 'knowing', 'current', 'lithium', 'production', 'simply', 'keep', 'soaring', 'demand', 'unless', 'exponential', 'increase', 'available', 'supply', 'gmv', 'intends', 'explore', 'daisy', 'creek', 'lithium', 'project', 'located', 'lander', 'county', 'nevada', 'ass', 'potential', 'expansion', 'prior', 'development', 'daisy', 'creek', 'first', 'identified', 'rich', 'potential', 'source', 'lithium', '1980s', 'highgrade', 'lithium', 'noted', 'likely', 'contained', 'lithiumbearing', 'clay', 'found', 'altered']",0.077,0.091,0.832,0.2263,Positive,['gmv'],[]
